source	rule	target	mapping	evidence_scope	source_metadata	guard_and_priority	native_dependencies
symbolic/real-expressions.maude	p3109-real-expressions-017	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-018	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-019	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	S =/= 0	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-020	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	S =/= 0	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-021	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	S =/= 0	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-divide-domain	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.5; page=37	xEq(V, fin(0)) == false	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-022	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-023	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-024	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-025	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-026	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xEq(V, fin(0))	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-027	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xEq(V, fin(0)) == false	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-028	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xEq(U, fin(0))	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-029	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xMinus(I) == xMinus(U) then posInf else negInf fi if xEq(U, fin(0)) == false	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-030	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xMinus(I) == xMinus(U) then posInf else negInf fi if xEq(U, fin(0)) == false	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-031	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-032	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-033	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-034	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-035	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-036	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-037	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-038	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-039	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xLt(U, fin(0))	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-040	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xEq(U, fin(0))	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-expressions-041	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=3.1; 4.10; mathematical expression representation; page=16; 33-48	xLt(fin(0), U)	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-zero-divide	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.5; page=37	xEq(V, fin(0)) == false	P3109-OMEGA-EXTREMA
symbolic/real-expressions.maude	p3109-real-unit-divide	src/symbolic.jl	family implementation; source guards reviewed	finite source suites; no universal proof	clause=4.10.5; page=37	unconditional; enclosing sort/membership restrictions apply	P3109-OMEGA-EXTREMA
symbolic/scalar-ops.maude	p3109-scalar-Sqrt	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-RSqrt	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Exp	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Exp2	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Log	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Log2	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-LogOnePlus	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ExpMinusOne	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Sin	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Cos	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Tan	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcSin	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcCos	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcTan	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Sinh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Cosh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-Tanh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcSinh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcCosh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
symbolic/scalar-ops.maude	p3109-scalar-ArcTanh	src/generated_operations.jl	generated instance of shared arity kernel	inventory and source family tests	generated instance; follow template label in source	inherits template guards and ordered shared kernel	P3109-PROJECT; P3109-OMEGA-EXTREMA; P3109-OMEGA-ELEMENTARY
